uuid;style;artist;title_music;lastfm_music_url;lastfm_artist_url;videoID_youtube;chroma_stft;mfcc;spec_cent;spec_bw;zcr;spec_rolloff
3d09e692;rap;The Game;Hate it or love it;https://www.last.fm/music/the%2bgame;https://www.last.fm/music/the%2bgame/_/hate%2bit%2bor%2blove%2bit;BuMBmK5uksg;0.4178401339900917;-0.1935442701986164;2649.951897187409;2783.618707252857;0.10392523051988922;5962.037239189955
4a146e44;rap;Lil' Wayne;Drop The World;https://www.last.fm/music/lil%2527%2bwayne;https://www.last.fm/music/lil%2527%2bwayne/_/drop%2bthe%2bworld;ErCAOMi5EGM;0.4463694216779166;1.5051568037382828;2411.9214496256736;2378.2065326058623;0.10885265857189684;4855.904826984539
2b753d76;rap;Coolio;Gangsta's Paradise;https://www.last.fm/music/coolio;https://www.last.fm/music/coolio/_/gangsta%2527s%2bparadise;fPO76Jlnz6c;0.4250314485111889;4.965931447892534;2180.175641405217;2618.7080261541737;0.07856490019603844;5117.952024674072
0e660b0b;rap;Eminem;Not Afraid;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/not%2bafraid;j5-yKhDd64s;0.3884040633008973;-2.2651123828973643;2673.1431069013847;2443.5817713865217;0.14313997927510544;5254.398192373435
499549d6;rap;Drake;Forever;https://www.last.fm/music/drake;https://www.last.fm/music/drake/_/forever;eDuRoPIOBjE;0.4197240654507193;2.4146844532157408;2836.8172215775903;2635.358456703599;0.14124867755267487;5857.644651615738
d94f1c72;rap;Kid Cudi;Soundtrack 2 My Life;https://www.last.fm/music/kid%2bcudi;https://www.last.fm/music/kid%2bcudi/_/soundtrack%2b2%2bmy%2blife;ZyDcktys9EU;0.3801238739190521;3.445745553063165;2167.638872213192;2268.7981399716864;0.09816241736043096;4458.735480686827
cf33845b;rap;Wiz Khalifa;Say Yeah;https://www.last.fm/music/wiz%2bkhalifa;https://www.last.fm/music/wiz%2bkhalifa/_/say%2byeah;E3MIHfZxIdQ;0.4428452046330159;4.714132352120057;3014.6002190243803;2925.4326949243355;0.1029049967386428;6716.762891768689
79e3b1c6;rap;Black Eyed Peas;Pump It;https://www.last.fm/music/black%2beyed%2bpeas;https://www.last.fm/music/black%2beyed%2bpeas/_/pump%2bit;ZaI2IlHwmgQ;0.4499323037777071;2.842142948013604;2958.6217016245832;2750.6036402510163;0.14139829609728508;6264.917594755888
b8eda7f5;rap;Kanye West;Power;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/power;L53gjP-TtGE;0.4087714876248775;-2.851177368452204;2315.796027617081;2270.5886015661904;0.10907757823134076;4753.330021631479
e3fcfdd2;rap;Eminem;Mockingbird;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/mockingbird;S9bCLPwzSC0;0.4429419994394979;3.392656295231642;2339.558320976981;2403.7502328974742;0.08208299218890437;4705.694851077291
56e8354b;rap;Eminem;Sing for the Moment;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/sing%2bfor%2bthe%2bmoment;D4hAVemuQXY;0.4477237412962147;4.470876529072098;2321.374572135253;2411.8016099616;0.0925719449255014;4995.58104603678
1f287a2a;rap;50 Cent;Candy Shop;https://www.last.fm/music/50%2bcent;https://www.last.fm/music/50%2bcent/_/candy%2bshop;SRcnnId15BA;0.4546530449841017;-1.6926189671923286;2054.291870954284;2196.0574824335768;0.08795332382544503;4153.09127844399
b7960666;rap;The Notorious B.I.G.;Hypnotize;https://www.last.fm/music/the%2bnotorious%2bb.i.g.;https://www.last.fm/music/the%2bnotorious%2bb.i.g./_/hypnotize;glEiPXAYE-U;0.4637461152763168;-2.6093575106128184;2315.066255638856;2542.188191406567;0.09482946973501236;5056.725696992815
9892e816;rap;Black Eyed Peas;Where Is the Love;https://www.last.fm/music/black%2beyed%2bpeas;https://www.last.fm/music/black%2beyed%2bpeas/_/where%2bis%2bthe%2blove;WpYeekQkAdc;0.3777811764352186;-2.7825862852017003;2899.330889851477;2704.055296252673;0.14077815807639207;6103.942669983893
7009b924;rap;Macklemore & Ryan Lewis;Can't Hold Us (feat. Ray Dalton);https://www.last.fm/music/macklemore%2b%2526%2bryan%2blewis;https://www.last.fm/music/macklemore%2b%2526%2bryan%2blewis/_/can%2527t%2bhold%2bus%2b%2528feat.%2bray%2bdalton%2529;2zNSgSzhBfM;0.3268448996550877;-1.5702486297763838;1980.0826233300354;2068.083395481685;0.08165461107988814;4087.244110157621
7a4dc949;rap;Eminem;My Name Is;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/my%2bname%2bis;sNPnbI1arSE;0.4089093188571977;-7.622262461298785;2640.9305136754256;2423.3492856533826;0.13936616704705054;5042.048909048016
d00c0dcf;rap;Kanye West;Gold Digger;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/gold%2bdigger;6vwNcNOTVzY;0.4612911298065343;0.09619660724066996;2503.124312354481;2716.3272189209465;0.08964036359846098;5587.730483215312
5f74c16c;rap;Eminem;Stan;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/stan;gOMhN-hfMtY;0.4544600195730864;0.3682226333766382;2564.8206854959353;2671.566551609672;0.09678428115515483;5604.628554053964
6b10e0e9;rap;House of Pain;Jump Around;https://www.last.fm/music/house%2bof%2bpain;https://www.last.fm/music/house%2bof%2bpain/_/jump%2baround;XhzpxjuwZy0;0.4384401334397547;6.013309959539957;2521.7728966070044;2586.304864501549;0.10126102225187536;5490.0835586433395
1e85c35b;rap;Black Eyed Peas;My Humps;https://www.last.fm/music/black%2beyed%2bpeas;https://www.last.fm/music/black%2beyed%2bpeas/_/my%2bhumps;iEe_eraFWWs;0.4102395775708835;-0.1425066312266835;2493.321224737171;2578.3648874705946;0.09126173774436837;5306.25819858961
43321443;rap;Macklemore & Ryan Lewis;Thrift Shop (feat. Wanz);https://www.last.fm/music/macklemore%2b%2526%2bryan%2blewis;https://www.last.fm/music/macklemore%2b%2526%2bryan%2blewis/_/thrift%2bshop%2b%2528feat.%2bwanz%2529;QK8mJJJvaes;0.4323329158607778;2.302766226269723;2802.314064318945;2593.806379031018;0.11598286164503245;5692.557569895157
ddb791a3;rap;Lil' Wayne;A Milli;https://www.last.fm/music/lil%2527%2bwayne;https://www.last.fm/music/lil%2527%2bwayne/_/a%2bmilli;UROLAsyc_KU;0.4490170486431724;0.09476696078688857;2660.693814215669;2617.284062062148;0.10178673235934556;5623.097937632415
40cf550e;rap;Lupe Fiasco;Superstar;https://www.last.fm/music/lupe%2bfiasco;https://www.last.fm/music/lupe%2bfiasco/_/superstar;glwhxRFhulo;0.41386744498179934;6.540527814891695;2187.823774939858;2493.851371886256;0.07895544441556589;4783.4349749839475
6a4754ec;rap;Snoop Dogg;Drop It Like It's Hot;https://www.last.fm/music/snoop%2bdogg;https://www.last.fm/music/snoop%2bdogg/_/drop%2bit%2blike%2bit%2527s%2bhot;RaCodgL9cvk;0.4378289364597739;-3.3233959377228888;2636.1436112763417;2736.759044894373;0.10667892626342154;5856.289384910938
f7a30541;country;Phillip Phillips;Home;https://www.last.fm/music/phillip%2bphillips;https://www.last.fm/music/phillip%2bphillips/_/home;HoRkntoHkIE;0.35205217420225443;0.6249288571142155;2256.7131769387593;2544.197878420441;0.09215417588869937;2256.7131769387593
a561db90;country;Jace Everett;Bad Things;https://www.last.fm/music/jace%2beverett;https://www.last.fm/music/jace%2beverett/_/bad%2bthings;sMPNjPpdjKU;0.3785090465829448;3.955802282401149;2182.493482814149;2318.02209891586;0.10091032451752203;2182.493482814149
7c02b366;country;Dierks Bentley;What Was I Thinkin';https://www.last.fm/music/dierks%2bbentley;https://www.last.fm/music/dierks%2bbentley/_/what%2bwas%2bi%2bthinkin%2527;fTqra4YSsaM;0.3995341082773182;-4.891121349277133;2302.6985176416088;2351.9913642271913;0.1186817878454774;2302.6985176416088
ab728530;country;Lonestar;Amazed;https://www.last.fm/music/lonestar;https://www.last.fm/music/lonestar/_/amazed;x-skFgrV59A;0.3364525426004409;-8.807034734587871;2699.160263818825;2585.4113834185964;0.1354080805376396;2699.160263818825
85ab2663;country;Bright Eyes;Another Travelin' Song;https://www.last.fm/music/bright%2beyes;https://www.last.fm/music/bright%2beyes/_/another%2btravelin%2527%2bsong;fvj2OzKnpVM;0.4041283224220595;1.3518218358247176;2212.677474379917;2337.9105014213264;0.10350087810267657;2212.677474379917
27168684;country;Zac Brown Band;Chicken Fried;https://www.last.fm/music/zac%2bbrown%2bband;https://www.last.fm/music/zac%2bbrown%2bband/_/chicken%2bfried;e4ujS1er1r0;0.3319980223731593;-6.987699234582317;1862.4191385406207;2088.5245491061587;0.08414787657268195;1862.4191385406207
c01dd0ca;country;The Statler Brothers;Flowers on the Wall;https://www.last.fm/music/the%2bstatler%2bbrothers;https://www.last.fm/music/the%2bstatler%2bbrothers/_/flowers%2bon%2bthe%2bwall;Bg1di8sGxWc;0.3622073120106651;-5.051932334379235;1918.3369936494053;2039.3285621934872;0.09467468491346877;1918.3369936494053
1dc359cb;country;Billy Currington;People Are Crazy;https://www.last.fm/music/billy%2bcurrington;https://www.last.fm/music/billy%2bcurrington/_/people%2bare%2bcrazy;PKpQRjj_WbU;0.3676889471788217;-0.12163812024181915;1887.814930522768;2236.4108508192307;0.07581020481314751;1887.814930522768
426072d1;country;John Mayer;Free Fallin' - Live at the Nokia Theatre;https://www.last.fm/music/john%2bmayer;https://www.last.fm/music/john%2bmayer/_/free%2bfallin%2527%2b-%2blive%2bat%2bthe%2bnokia%2btheatre;20Ov0cDPZy8;0.2950769796346881;-5.427500795631528;1701.2731981986221;2034.2113563493435;0.07278798975664562;1701.2731981986221
e8e7a0e9;country;Beck;Guess I'm Doing Fine;https://www.last.fm/music/beck;https://www.last.fm/music/beck/_/guess%2bi%2527m%2bdoing%2bfine;2e8fxfvqu6M;0.3277473985822688;2.737312865677495;1898.3654136025186;2400.487322595502;0.06908294467200786;1898.3654136025186
9bbc723e;country;The Raconteurs;Old Enough;https://www.last.fm/music/the%2braconteurs;https://www.last.fm/music/the%2braconteurs/_/old%2benough;AXgM3Dd3qIM;0.3985459467896144;6.809971410535817;2539.600015180453;2631.623133635739;0.09899138509178236;2539.600015180453
638b2acb;country;Old Crow Medicine Show;Wagon Wheel;https://www.last.fm/music/old%2bcrow%2bmedicine%2bshow;https://www.last.fm/music/old%2bcrow%2bmedicine%2bshow/_/wagon%2bwheel;1gX1EP6mG-E;0.3069412504875654;-6.53388328318047;1986.5198929265607;2193.8854289115984;0.08969460104843874;1986.5198929265607
3a02398c;rap;Wu-Tang Clan;C.R.E.A.M.;https://www.last.fm/music/wu-tang%2bclan;https://www.last.fm/music/wu-tang%2bclan/_/c.r.e.a.m.;PBwAxmrE194;0.4311366704143642;1.4912340923897258;2298.344564280406;2546.966111445674;0.08126077748493976;2298.344564280406
50f84a8b;rap;Iyaz;Replay;https://www.last.fm/music/iyaz;https://www.last.fm/music/iyaz/_/replay;WXxV9g7lsFE;0.3584781000147361;-3.95553050812309;2851.858134404978;2711.3507577868513;0.1263338736734184;2851.858134404978
c3612ea3;rap;Crazy Town;Butterfly;https://www.last.fm/music/crazy%2btown;https://www.last.fm/music/crazy%2btown/_/butterfly;6FEDrU85FLE;0.43642171475016334;0.9842883533593338;2658.9800122141755;2487.9353657580427;0.11669459527712778;2658.9800122141755
c8a00e4f;rap;MC Hammer;U Can't Touch This;https://www.last.fm/music/mc%2bhammer;https://www.last.fm/music/mc%2bhammer/_/u%2bcan%2527t%2btouch%2bthis;otCpCn0l4Wo;0.4845974706760701;-1.5303612640171456;2691.3479367195473;2692.0270639025844;0.11369375359872275;2691.3479367195473
58c492b1;rap;Birdman;Pop Bottles (Main);https://www.last.fm/music/birdman;https://www.last.fm/music/birdman/_/pop%2bbottles%2b%2528main%2529;_K6MoWuAXjQ;0.4206337937787872;-0.5615898760531456;2780.0371519479218;2574.0995988203767;0.12296928510273973;2780.0371519479218
b16c70ed;rap;Sean Kingston;Beautiful Girls;https://www.last.fm/music/sean%2bkingston;https://www.last.fm/music/sean%2bkingston/_/beautiful%2bgirls;MrTz5xjmso4;0.34362490341075863;-4.325035109265472;2660.4708417742395;2427.081860893369;0.13156342989211142;2660.4708417742395
bce107c4;rap;Jay-Z and Linkin Park;Numb/Encore;https://www.last.fm/music/jay-z%2band%2blinkin%2bpark;https://www.last.fm/music/jay-z%2band%2blinkin%2bpark/_/numb%252fencore;yNPECkESPbU;0.3943276549088906;3.22707455051674;2610.5752857734287;2456.882478541453;0.11806749162866916;2610.5752857734287
8600a74f;rap;Nelly;Ride Wit Me;https://www.last.fm/music/nelly;https://www.last.fm/music/nelly/_/ride%2bwit%2bme;RtSDWq6HsJE;0.4472407628752514;-4.785683498685157;2726.0226093598103;2604.866884866354;0.11532573417679705;2726.0226093598103
da832d0c;rap;Jay-Z & Kanye West;Niggas in Paris;https://www.last.fm/music/jay-z%2b%2526%2bkanye%2bwest;https://www.last.fm/music/jay-z%2b%2526%2bkanye%2bwest/_/niggas%2bin%2bparis;gG_dA32oH44;0.44322567805348667;0.06828791051988528;2212.9091241702376;2300.118584730127;0.09986346167725173;2212.9091241702376
551ea77f;rap;Timbaland;The Way I Are;https://www.last.fm/music/timbaland;https://www.last.fm/music/timbaland/_/the%2bway%2bi%2bare;U5rLz5AZBIA;0.3962573314059289;-0.8831072955641437;2240.9505893020014;2301.8913736134746;0.10498839573913164;2240.9505893020014
079f619c;rap;J. Cole;Lights Please;https://www.last.fm/music/j.%2bcole;https://www.last.fm/music/j.%2bcole/_/lights%2bplease;-dyPeGDeS3o;0.4705750698012191;0.3129070683499169;1827.3287433556313;2248.0666991575918;0.06728432334256572;1827.3287433556313
5f60bf8d;rap;Nicki Minaj;Starships;https://www.last.fm/music/nicki%2bminaj;https://www.last.fm/music/nicki%2bminaj/_/starships;SeIJmciN8mo;0.3863936703563695;-2.7618006869658416;2876.256273102583;2598.63811493294;0.15668964852434414;2876.256273102583
03e79042;rap;Cypress Hill;Insane in the Brain;https://www.last.fm/music/cypress%2bhill;https://www.last.fm/music/cypress%2bhill/_/insane%2bin%2bthe%2bbrain;RijB8wnJCN0;0.4152060281152897;-0.07360124113357633;2422.7675733383835;2170.7499251647896;0.1212762199736872;2422.7675733383835
be18c90a;rap;Nas;N.Y. State of Mind;https://www.last.fm/music/nas;https://www.last.fm/music/nas/_/n.y.%2bstate%2bof%2bmind;hI8A14Qcv68;0.4056765874208784;3.9138197447836833;2533.666796857769;2452.0880022645765;0.1047528777565588;2533.666796857769
e77fb50c;rap;Akon;Right Now (Na Na Na);https://www.last.fm/music/akon;https://www.last.fm/music/akon/_/right%2bnow%2b%2528na%2bna%2bna%2529;vIaH35-MLsk;0.3801980773995313;-0.1209691557732722;2321.9169646669848;2473.563390790633;0.08613431928638597;2321.9169646669848
004f0287;rap;Big Sean;What U Doin? (Explicit Version);https://www.last.fm/music/big%2bsean;https://www.last.fm/music/big%2bsean/_/what%2bu%2bdoin%253f%2b%2528explicit%2bversion%2529;3AqiQoltlVU;0.4649699170685403;-0.5698760215749826;2098.7032550520375;2243.2110854551;0.08690101890297203;2098.7032550520375
ae9ed393;rap;Young Jeezy;Put On;https://www.last.fm/music/young%2bjeezy;https://www.last.fm/music/young%2bjeezy/_/put%2bon;ylsYtNlw8QI;0.4798391561945915;8.552444252938889;2491.204228529971;2789.5772259982805;0.054308992928832116;2491.204228529971
0d685135;rap;Blackstreet;No Diggity;https://www.last.fm/music/blackstreet;https://www.last.fm/music/blackstreet/_/no%2bdiggity;3KL9mRus19o;0.3592343635004953;-10.858002716804306;2034.4237400778861;2031.5487274751688;0.10307410871478873;2034.4237400778861
14bc012b;country;Norah Jones;The Long Way Home;https://www.last.fm/music/norah%2bjones;https://www.last.fm/music/norah%2bjones/_/the%2blong%2bway%2bhome;BjixyFi9EDU;0.3334170318141642;-1.0400137786776802;1014.0174705095668;1660.2965500966384;0.032080393379842316;1014.0174705095668
d67ecdca;country;Kenny Chesney;The Good Stuff;https://www.last.fm/music/kenny%2bchesney;https://www.last.fm/music/kenny%2bchesney/_/the%2bgood%2bstuff;lYQZJ9NUzYU;0.35647901786298675;-0.4883441260191643;2509.8259188013985;2607.251089296932;0.11488238235705453;2509.8259188013985
0c26b3ef;country;Ricky Nelson;Lonesome Town;https://www.last.fm/music/ricky%2bnelson;https://www.last.fm/music/ricky%2bnelson/_/lonesome%2btown;1sv-vo3ptRo;0.32490381436060256;-6.458762461741317;1244.0274480305186;1609.4436453070548;0.04520331139503948;1244.0274480305186
7012db51;country;The Everly Brothers;Bye Bye Love;https://www.last.fm/music/the%2beverly%2bbrothers;https://www.last.fm/music/the%2beverly%2bbrothers/_/bye%2bbye%2blove;LRyrWN-fftE;0.34061059295439344;-2.3346807710330126;2055.5008858323613;2115.865697401171;0.09431790524095407;2055.5008858323613
f1e83c6e;country;The Killers;Ruby, Don't Take Your Love to Town;https://www.last.fm/music/the%2bkillers;https://www.last.fm/music/the%2bkillers/_/ruby%252c%2bdon%2527t%2btake%2byour%2blove%2bto%2btown;PhP0cwGHA8Y;0.4081705457946009;4.184801301555984;1810.0190971623144;2194.8827083518345;0.06842418134712996;1810.0190971623144
fef71d7b;country;Ryan Adams;When The Stars Go Blue;https://www.last.fm/music/ryan%2badams;https://www.last.fm/music/ryan%2badams/_/when%2bthe%2bstars%2bgo%2bblue;rT0cndgd1kM;0.3409151480885306;-1.226505556096322;1705.1605504097568;2277.4655834298487;0.05805312431701454;1705.1605504097568
e6b33ee5;country;The Rolling Stones;No Expectations;https://www.last.fm/music/the%2brolling%2bstones;https://www.last.fm/music/the%2brolling%2bstones/_/no%2bexpectations;URyqGD99Owg;0.3246583801464834;-0.7993968295546179;1610.7496291130988;1991.7315238983065;0.060496207002269625;1610.7496291130988
73cf96c1;country;Josh Turner;Would You Go with Me;https://www.last.fm/music/josh%2bturner;https://www.last.fm/music/josh%2bturner/_/would%2byou%2bgo%2bwith%2bme;uFz61X2PQTw;0.358748443754225;1.4972198838274235;2084.072742228277;2435.1389738425382;0.08573863492023169;2084.072742228277
c76ecfdb;country;Joe Nichols;Tequila Makes Her Clothes Fall Off;https://www.last.fm/music/joe%2bnichols;https://www.last.fm/music/joe%2bnichols/_/tequila%2bmakes%2bher%2bclothes%2bfall%2boff;Nj2700em-JQ;0.3831394415032794;-1.7308765275698852;2126.6079087402827;2257.631964217865;0.10276219742533776;2126.6079087402827
01d276ff;country;Ray Charles;I Can't Stop Loving You;https://www.last.fm/music/ray%2bcharles;https://www.last.fm/music/ray%2bcharles/_/i%2bcan%2527t%2bstop%2bloving%2byou;w-YqaTDDCDM;0.3053516076355218;-1.8908658213162384;1655.6134655721246;1492.0387577915274;0.09952627914180946;1655.6134655721246
984ffb8d;country;She & Him;Change Is Hard;https://www.last.fm/music/she%2b%2526%2bhim;https://www.last.fm/music/she%2b%2526%2bhim/_/change%2bis%2bhard;k6Akkvh04xU;0.3336897253277091;1.7664251687488526;1680.9783728709297;2089.9124481107824;0.07532772137257422;1680.9783728709297
ad44ef0a;country;Sugarland;Stay;https://www.last.fm/music/sugarland;https://www.last.fm/music/sugarland/_/stay;zPG1n1B0Ydw;0.26653913287079045;-12.103445973703732;2403.042645756547;2225.21599219596;0.12840380298315132;2403.042645756547
730e18d6;country;Yo Gotti;Rev. Grip;https://www.last.fm/music/yo%2bgotti;https://www.last.fm/music/yo%2bgotti/_/rev.%2bgrip;fPYYGs1RE28;0.3511519983402049;-17.37819391133222;2206.607783858673;2294.450012502034;0.11222446500174338;2206.607783858673
a08a2fa6;country;Lee Ann Womack;I Hope You Dance;https://www.last.fm/music/lee%2bann%2bwomack;https://www.last.fm/music/lee%2bann%2bwomack/_/i%2bhope%2byou%2bdance;RV-Z1YwaOiw;0.3201720493155884;-3.5988828637266628;1978.941586732777;2328.587564155161;0.0748426711823961;1978.941586732777
03555d90;country;Dixie Chicks;Landslide;https://www.last.fm/music/dixie%2bchicks;https://www.last.fm/music/dixie%2bchicks/_/landslide;J4_wXPZ1Bnk;0.3248838317015339;-6.595988147017659;2013.6076563476465;2419.2229425130263;0.08439741636577405;2013.6076563476465
